,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
59593,Jrwc8lczFNNXOMolie1amg,"""Highland Espresso Bar""",Capitol,"""45 S Bassett St""",Madison,WI,53703,43.069519899999996,-89.38961379999999,4.5,10,1,Food;Cafes;Sandwiches;Coffee & Tea;Restaurants;Breakfast & Brunch
59836,XmsBtCykUtObXg4Q1mYpvg,"""Graze""",Capitol,"""1 S Pinckney St""",Madison,WI,53703,43.075094045,-89.3820914577,4.0,898,1,Restaurants;American (New);Gastropubs
59854,-IoO4qZCdIQNgj2vCt9hqA,"""Chasers Bar & Grille""",Capitol,"""319 W Gorham St""",Madison,WI,53703,43.0741778,-89.3919536,3.5,37,1,Restaurants;Sandwiches;Bars;American (New);Burgers;Nightlife
59991,xVpE01l6ZXdEtVf5PkRpDg,"""Julep""",Williamson - Marquette,"""829 E Washington Ave""",Madison,WI,53703,43.0810216648,-89.37400635450001,4.0,94,0,Southern;Nightlife;Restaurants;Diners;Bars
60108,izzrCdvwa1TT8rBsE7Ch7w,"""Szechuan""",,"""3306 University Ave""",Madison,WI,53705,43.0752904,-89.4443184,3.0,5,0,Restaurants;Chinese
60169,aQYLi9BmN0KcLmK4OB_-SA,"""Vientiane Restaurant""",Greenbush,"""626 S Park St""",Madison,WI,53715,43.06037020000001,-89.40100140000001,2.5,6,0,Thai;Restaurants
60178,I2BCOAwqJJIfUX-NzPbNjw,"""Calasan""",Wexford,"""745 N High Point Rd""",Madison,WI,53717,43.076105,-89.5186896,3.0,8,0,Restaurants;Indonesian
60217,JtJnFY3tThBoxpDMxLFLow,"""Le Petit Croissant""",Summit Woods,"""1310 S Midvale Blvd""",Madison,WI,53711,43.0383601531,-89.4519029194,4.0,41,1,Bakeries;Cafes;Food;Restaurants;Sandwiches;Coffee & Tea
60253,i60v66vwf1A13YqcIqGD_A,"""Monty's Blue Plate Diner""",Schenk - Atwood,"""2089 Atwood Ave""",Madison,WI,53704,43.092420000000004,-89.3518969,4.0,454,1,Restaurants;American (Traditional);Diners
60385,rck304cyCwAxQbUAOuuMwg,"""Chili's""",,"""4344 E Towne Blvd""",Madison,WI,53704,43.1266792,-89.3087635,3.0,26,1,American (Traditional);Nightlife;Bars;American (New);Restaurants;Tex-Mex
60571,aiI4CxuCeIj_BnGaJyU1dg,"""The Blue Marlin""",Capitol,"""101 N Hamilton St""",Madison,WI,53703,43.0768864,-89.38389740000001,3.5,47,0,Seafood;Restaurants
60802,Sh_c-UZ8Tk_H1porVieNmA,"""Canteen""",Capitol,"""111 S Hamilton St""",Madison,WI,53703,43.072664,-89.3840056,4.0,91,1,Tacos;Bars;Nightlife;Restaurants;Mexican;Cocktail Bars
60971,u84eyOBILlFQIc8fMFCoig,"""Jason's Deli""",,"""7349 Mineral Point Rd""",Madison,WI,53717,43.060136668599995,-89.50886789270001,3.5,36,1,Sandwiches;Delis;Vegetarian;Salad;Restaurants
61437,px2hJjx46o5OoTud_AdUHw,"""Copps Food Center""",,"""620 S Whitney Way""",Madison,WI,53711,43.052538500000004,-89.47594029999999,3.0,10,0,Grocery;Specialty Food;Delis;Meat Shops;Restaurants;Beer;Wine & Spirits;Food;Health Markets
61466,1a3Pkkwb7yB_vmxgKwmqXw,"""Fresco""",Capitol,"""227 State St""",Madison,WI,53703,43.074312400000004,-89.3889671,4.0,172,1,American (New);Restaurants
61608,aLZTOa5e2ON9mmDQcw6GtQ,"""Pancheros Mexican Grill""",,"""402 S Gammon Rd""",Madison,WI,53719,43.06017473439999,-89.5034033688,2.5,19,1,Mexican;Restaurants
61895,JexI9opGP2n_Xv6IKnN0Bg,"""Domino's Pizza""",Capitol,"""409 W Gorham St""",Madison,WI,53703,43.07357460000001,-89.3929228,2.5,17,1,Chicken Wings;Sandwiches;Restaurants;Pizza
62000,jaoFwU5mqxtw2JpZrM73Yg,"""Osaka House""",Capitol,"""505 State St""",Madison,WI,53703,43.0746726,-89.39396509999999,2.5,34,1,Japanese;Restaurants
62071,6NWSeAEufOHDklHbg4PAww,"""Hail Mary Sports Grill""",Capitol,"""401 E Washington Ave""",Madison,WI,53703,43.07732,-89.3799,3.5,19,1,Bars;Chicken Wings;Nightlife;Italian;Restaurants;Sports Bars;American (New)
62130,tr7wv-dDSQBdMzEqEJILQA,"""Cuco's Mexican Fusion""",Capitol,"""225 King St""",Madison,WI,53703,43.0744019,-89.379518,3.5,7,0,Cocktail Bars;Bars;Mexican;Restaurants;Nightlife;Sushi Bars
62345,9BohUwW-fTfcpiBT782Fkg,"""Which Wich""",Capitol,"""411 State St""",Madison,WI,53703,43.074611,-89.3923329,4.0,21,1,Sandwiches;Restaurants
62451,_j0xNyOAtLI7iRF4GStBgA,"""Metcalfe's Market""",,"""7455 Mineral Point Rd""",Madison,WI,53717,43.0580291683,-89.5112173356,4.0,30,1,Beer;Wine & Spirits;Grocery;Restaurants;Cafes;Food
62646,DCab_cz7nDDW-IPsnKGb_A,"""Double 10""",,"""3306 University Ave""",Madison,WI,53705,43.0756343,-89.44463509999999,4.0,67,0,Restaurants;Chinese;Food Delivery Services;Food
62831,4y8KM5Hq0HOm6M0w7O-m4g,"""Madison Food Explorers""",Capitol,"""2406 Upham St""",Madison,WI,53704,43.0716921184,-89.3809596058,5.0,13,1,Local Flavor;Bakeries;Food;Restaurants;Party & Event Planning;Event Planning & Services;Tours;Hotels & Travel;American (Traditional)
62994,GEL7svZLFqx9NWq3aOtz_Q,"""Pita Pit""",Capitol,"""449 State Street B/L3""",Madison,WI,53703,43.0745126,-89.3933663,3.5,30,1,American (New);Mediterranean;Restaurants;Fast Food;Sandwiches
63048,H8NK_pWGq4i3L92ZpaUaGg,"""Cancun""",,"""704 S Whitney Way""",Madison,WI,53711,43.049547100000005,-89.47407709999999,3.0,18,0,Mexican;Restaurants
63161,oSrTdvRGrJ24ofcquIFoPA,"""Takumi Japanese Restaurant""",,"""4222 E Towne Blvd""",Madison,WI,53704,43.12485637100001,-89.3101472672,4.0,217,1,Japanese;Restaurants;Sushi Bars
63386,nnGqETrosXjIcqP4CFUK8A,"""Sundown Saloon""",Rolling Meadows,"""57 S Stoughton Rd""",Madison,WI,53714,43.0970739,-89.3147771,2.5,7,1,Bars;Nightlife;Hair Salons;American (Traditional);Beer Bar;Restaurants;Beauty & Spas
63475,4r9BwC-nkDRMXEIy_bqNbg,"""Dobhan's Kitchen""",Schenk - Atwood,"""2110 Atwood Ave""",Madison,WI,53704,43.0929786,-89.3516285,4.0,73,1,Breakfast & Brunch;Restaurants;Himalayan/Nepalese;Asian Fusion
63595,-D9NFU_SZpp5J7VCSsPp1Q,"""Mirch Masala""",Capitol,"""449 State St""",Madison,WI,53703,43.074475,-89.393396,4.0,49,1,Indian;Himalayan/Nepalese;Restaurants
63670,RGLC87HVaASIYLxh2RL4hg,"""OM Indian Fusion Cuisine""",Hawthorne,"""3579 E Washington Ave""",Madison,WI,53704,43.1154886,-89.3249625,4.0,100,1,Asian Fusion;Indian;Vegetarian;Restaurants
63706,BXQKPvzAFDOOXDQzxIU6RA,"""Fat Sandwich Company""",Capitol,"""555 State St""",Madison,WI,53703,43.0748766,-89.3953986,2.0,14,0,Sandwiches;Restaurants
63880,bLh4ysq5RsbzCNSjqHhwyw,"""Hong Kong Cafe""",Greenbush,"""2 S Mills St""",Madison,WI,53715,43.06755379999999,-89.404317,3.0,62,1,Restaurants;Chinese
64140,GnSZknS80ioXMziHGy4QFA,"""Surco Peruvian Food""",Lake Edge,"""Library Mall Food Cart""",Madison,WI,53706,43.083644,-89.317713,4.5,21,1,Peruvian;Food Trucks;Restaurants;Food
64675,xtDZdPaHwhAwoo77QV9Oeg,"""Fleming's Prime Steakhouse & Wine Bar""",,"""750 N Midvale Blvd""",Madison,WI,53705,43.0746502,-89.4516163,3.5,112,1,Seafood;Wine Bars;Nightlife;Steakhouses;Restaurants;Bars
64902,-pV9kWNoA9vyHfM_auYecA,"""The Cooper's Tavern""",Capitol,"""20 W Mifflin St""",Madison,WI,53703,43.075216,-89.386276,3.5,362,1,Bars;Nightlife;Restaurants;American (New);Pubs
64923,dTtMrvC0UoDV-3-8diJYLw,"""Roman Candle Pizzeria""",Williamson - Marquette,"""1054 Williamson St""",Madison,WI,53703,43.082053,-89.36642990000001,3.5,114,1,Pizza;Restaurants
65130,IRfYEXJBQXxIN2d5pD_jKg,"""Doolittles Woodfire Grill""",,"""4323 E Towne Blvd""",Madison,WI,53704,43.1259959104,-89.30790485819999,3.5,143,1,Nightlife;Wine Bars;Bars;American (Traditional);Restaurants
65451,3GKCKWw4O6JmM4HejYEQcg,"""Largartos""",,"""802 Atlas Ave""",Madison,WI,53714,43.084874,-89.309364,3.0,3,0,Mexican;Restaurants
65535,dcfh1BEj4EXKqA16zi0TiA,"""McDonald's""",Starkweather - Yahar,"""2733 E Washington Ave""",Madison,WI,53704,43.102110700000004,-89.34667009999998,1.0,3,1,Burgers;Restaurants;American (New);Fast Food
65801,vn5f16PcHU-feucWgK7r1g,"""Edo Japanese Restaurant""",Greenbush,"""532 S Park St""",Madison,WI,53715,43.061162100000004,-89.4011106,3.0,93,1,Restaurants;Japanese
65835,1PUPTbQRums97s6yfTnA5A,"""Pooley's""",High Crossing,"""5441 High Crossing Blvd""",Madison,WI,53718,43.1415824,-89.2849424,3.0,46,1,Event Planning & Services;Bars;Venues & Event Spaces;American (Traditional);Restaurants;Nightlife;Sports Bars
65925,imBVeP4aA-aLTdPD-t8_WQ,"""China Wok""",,"""1724 Fordem Ave""",Madison,WI,53704,43.0945835,-89.3641631,3.0,30,1,Chinese;Restaurants
66012,cgoS2M0ghmdAQM1fvf-I9Q,"""Steenbock's On Orchard""",South Campus,"""330 N Orchard St""",Madison,WI,53715,43.0729696,-89.4080713,3.5,48,1,Nightlife;Restaurants;American (New);Bars;Lounges
67055,npqc1DO90A5TzavGmYyGhA,"""OSS""",South Campus,"""910 Regent St""",Madison,WI,53715,43.067680100000004,-89.4015806,4.5,185,0,Restaurants;Hot Dogs;Beer Gardens;American (New);Bars;Nightlife;Beer Bar;Comfort Food
67094,nM2Jl9GS7IGlluey8ieivg,"""Noodles & Company""",,"""4280 E Towne Blvd""",Madison,WI,53704,43.1254079487,-89.3096987728,3.0,39,1,Fast Food;Restaurants;Noodles;Thai;Asian Fusion;Food;Italian;Salad;Comfort Food
67514,SBnpT6JDbah-5l_52GM5sw,"""Sardine""",Williamson - Marquette,"""617 Williamson St""",Madison,WI,53703,43.075861969099996,-89.3746270099,4.0,380,1,Wine Bars;Nightlife;Breakfast & Brunch;Bars;Restaurants;American (New);French
67533,W_9ophRRWO924hn1S-y2Hg,"""Minerva Indian Cuisine""",Junction Ridge,"""515 Junction Rd""",Madison,WI,53717,43.0714329016,-89.52448027540001,4.0,66,0,Restaurants;Indian
67663,LG6vpg5Qx_DstY2aT8-O4Q,"""Asian Kitchen""",Capitol,"""449 State St""",Madison,WI,53703,43.0745126,-89.3933663,3.0,74,1,Chinese;Restaurants
67800,mJAhCy5XbkaeQqMN05h4Yg,"""Cupcakes-A-Go-Go Cafe""",,"""6642 Mineral Point Rd""",Madison,WI,53705,43.060838000000004,-89.4966755,4.0,66,0,Restaurants;Desserts;Food;Cupcakes;Bakeries;Cafes
67874,CRD6zKJSRbkiwTPYMIaavA,"""Africana Restaurant and Lounge""",Schenk - Atwood,"""2701 Atwood Ave""",Madison,WI,53704,43.093770500000005,-89.3452006,2.5,10,0,Restaurants;African
68094,TQSgOs4gahJ9g8Y_-whMsQ,"""Ogden's North Street Diner""",Emerson East,"""560 North St""",Madison,WI,53704,43.106654,-89.351617,4.5,32,1,Breakfast & Brunch;Restaurants;Diners
68295,162qe4ekI6ylZg_EYp3MPQ,"""Mad City Diner""",Heistand,"""4008 Milwaukee St""",Madison,WI,53714,43.098801,-89.315714,1.5,7,0,Diners;Restaurants
68376,ToHFgQaDd_wJ6tAvVJHgoQ,"""The Dardanelles""",Vilas,"""1851 Monroe St""",Madison,WI,53711,43.064708,-89.416916,3.0,9,0,Restaurants;Mediterranean
68420,di6TE2800MRMLomLFsmfrg,"""Burgers + Ethnic Food + BBQ""",,"""126 W Towne Mall""",Madison,WI,53719,43.0586334579,-89.5049548626,4.0,9,0,Restaurants;Ethnic Food;Specialty Food;Imported Food;Food;Burgers;Barbeque
68437,Y2Z1Ig5I1E3PSU_GQQUW9Q,"""Suwanasak""",,"""811 S Gammon Rd""",Madison,WI,53711,43.0472739,-89.5031023,3.5,53,0,Restaurants;Thai
68476,Y2TCGnkXJ1BmxMKLR1r8Jw,"""Geier's Grill""",,"""5109 W Terrace Dr""",Madison,WI,53718,43.1424343,-89.2963512,3.0,5,1,American (Traditional);Restaurants;Breakfast & Brunch
69275,6mqfcZI2I6Y8QGBPiFAsnQ,"""Pel'meni""",Capitol,"""505 State St""",Madison,WI,53703,43.0746726,-89.39396509999999,4.0,11,0,Russian;Restaurants
69281,EP0mnDzQiA_sRTRlYBs4hg,"""The Silly Yak Bakery & Bread Barn""",Oakbridge Community,"""7866 Mineral Point Rd""",Madison,WI,53717,43.0612084,-89.51920679999999,4.5,28,1,Gluten-Free;Food;Bakeries;Restaurants
69331,YsxyAYrg2LdMvf7nhp39Ow,"""Dahmen's Pizza Place""",,"""6654 Mineral Point Rd""",Madison,WI,53705,43.0609491,-89.4968068,3.5,20,0,Bars;Pizza;Nightlife;Sports Bars;Restaurants
69398,1GGLx6k4SgM-MykB5TTiJg,"""Culver's""",,"""2102 W Beltline Hwy""",Madison,WI,53713,43.036029600000006,-89.41503859999999,4.0,47,1,Ice Cream & Frozen Yogurt;Fast Food;Food;Burgers;Restaurants
69419,EiHj4zrEOA8SlMO69qSHZg,"""Mom's Deli""",Lake Edge,"""4602 Monona Dr""",Madison,WI,53716,43.070096,-89.3253969,4.0,4,1,Malaysian;Delis;Asian Fusion;Restaurants;Chicken Wings
69559,9XtyBTgenMERfl4hDgnDwA,"""China Palace""",Maple Wood,"""1291 N Sherman Ave""",Madison,WI,53704,43.1137346,-89.3637978,4.0,3,0,Restaurants;Chinese
69802,sUGlSS0AF2xPYFEjvKJbSA,"""Tandoori House""",,"""6713 Odana Rd""",Madison,WI,53719,43.055999,-89.4977688,3.5,42,1,Indian;Pakistani;Restaurants;Seafood;Halal
70026,XKaEQFtKnU3_Gaduje4Nhg,"""Ho-Chunk Gaming Madison""",,"""4002 Evans Acres Rd""",Madison,WI,53718,43.0395521,-89.27197290000001,2.0,22,1,Restaurants;Arts & Entertainment;Hotels;Hotels & Travel;Nightlife;Food;Casinos;Event Planning & Services;American (Traditional)
70033,jP6xmjbQRfUitOmv5PKuJA,"""Cranberry Creek Take-out & Catering""",Capitol,"""114 E Main St""",Madison,WI,53703,43.075112362700004,-89.38156675549999,3.5,7,1,Restaurants;American (Traditional)
70070,upI-oDFUBr_P9Q_waV7rmQ,"""Ginger Root""",South Campus,"""1308 W Dayton St""",Madison,WI,53715,43.071765299999996,-89.4081342,2.5,12,1,Asian Fusion;Restaurants
70267,oezMXnkdUQMuMH7RuKaiyw,"""Mediterranean Cafe""",Capitol,"""625 State St""",Madison,WI,53703,43.0748734,-89.39645240000002,4.5,179,1,Mediterranean;Greek;Restaurants
70298,Ps5mrcu_E17YBC7Tl75X0w,"""Naty's Fast Food""",Bay Creek,"""1616 Beld St""",Madison,WI,53715,43.049535713199994,-89.39312841739999,4.5,11,1,Restaurants;Fast Food
70561,xStWlT67YUdrdhfrNP0eQQ,"""Pasqual's Cantina""",Tenney - Lapham,"""1344 E Washington Ave""",Madison,WI,53703,43.0882262,-89.3651239,2.5,71,1,Nightlife;Mexican;Restaurants;Bars;Cocktail Bars;Tex-Mex
70614,di8-ZPAvExDPfttxMs3_JA,"""Yummy Buffet""",Capitol,"""411 W Gilman St""",Madison,WI,53703,43.074349,-89.393575,1.0,4,0,Chinese;Restaurants;Buffets
70615,TLTawnc8rVosRV9z5-8oOw,"""Charley's Grilled Subs""",Capitol,"""644 State St""",Madison,WI,53703,43.074897,-89.39598170000001,3.0,5,0,Restaurants;Sandwiches
71011,zx_eg_zbs2pyDU4QmCXE1Q,"""Arby's""",,"""4002 E Washington Ave""",Madison,WI,53704,43.123819,-89.315267,3.0,6,1,Fast Food;Sandwiches;Restaurants
71125,Ed5feP-TztmLtc4pRKDvNA,"""Lee Asian Bistro""",Lake Edge,"""4604 Monona Dr""",Madison,WI,53716,43.0699604,-89.32590429999999,3.5,13,0,Vietnamese;Chinese;Restaurants
71194,X2Lb7fTmuyXwU3O19F5aZA,"""Pizza Pit""",Emerson East,"""1860 E Washington Ave""",Madison,WI,53704,43.0923911,-89.3610073,2.5,9,1,Restaurants;Pizza;Caterers;Event Planning & Services
71653,TmzUG5kgxezUsfNYu5Z5cw,"""Seafood Center""",Junction Ridge,"""8452 Old Sauk Rd""",Madison,WI,53562,43.0749199,-89.52955370000001,4.5,7,0,Restaurants;Seafood;Grocery;Food;Specialty Food;Seafood Markets
72245,WCMt5LU2NnkmzjKNhTB7UA,"""VFW Day Post 7591""",Lake Edge,"""301 Cottage Grove Rd""",Madison,WI,53716,43.083265000000004,-89.32132,4.0,7,1,American (Traditional);Restaurants;Fish & Chips
72282,RpJJeDl84FKx4-FwwY2w0w,"""Dayton Street Grille""",Capitol,"""The Madison Concourse Hotel And Governor's Club, 1 W Dayton St""",Madison,WI,53703,43.075612899999996,-89.3865836,3.5,19,0,American (New);Restaurants
72445,tsDdetbc4qtzgAPtcLH87A,"""Rockhound Brewing Company""",Greenbush,"""444 S Park St""",Madison,WI,53715,43.0626068,-89.4008937,3.5,107,1,Food;Breweries;American (Traditional);Pubs;Comfort Food;Nightlife;Bars;Restaurants
72832,P3Nl2QTfUtoe8-alSSh-9w,"""Silver Mine Subs""",,"""2601 W Beltline Hwy, Ste 106""",Madison,WI,53713,43.03453629999999,-89.4221744,3.0,49,1,American (New);Restaurants;Sandwiches;Caterers;Event Planning & Services;Salad
72985,SHoUzvH_XnVzU6i_YR48tg,"""Fiesta 38""",Greenbush,"""604 S Park St""",Madison,WI,53715,43.0608461,-89.4008675,4.0,9,0,Latin American;Peruvian;Restaurants
73166,Lku_keJf44D0LxbRAIZOcg,"""QQ Express""",,"""1401 University Ave""",Madison,WI,53715,43.073259379899994,-89.4093034789,3.5,53,1,Restaurants;Chinese
73176,ymGn0eZHFM0bI8Ig0EVXWg,"""Habeneros""",Sherman,"""3001 N Sherman Ave""",Madison,WI,53704,43.127123002,-89.3631029512,3.5,3,1,Mexican;Restaurants
73290,iRHTFqobTR2mQaDg2-Yojg,"""La Coppa Gelato Cafe""",Capitol,"""341 State St""",Madison,WI,53703,43.074578,-89.391498,4.0,27,1,Desserts;Food;Coffee & Tea;Ice Cream & Frozen Yogurt;Gelato;Restaurants
73387,_9oVB-ICuyxfnK8JGpiwKA,"""Supreme Pizza""",Tenney - Lapham,"""912 E Johnson St""",Madison,WI,53703,43.0848133,-89.3760907,2.5,3,0,Restaurants;Pizza
73449,Cs7Zny0ijnyE9nZWSLBnAg,"""Toast""",Capitol,"""728 State St""",Madison,WI,53706,43.0745924,-89.3993421,4.0,20,1,Fast Food;Food Stands;Food;Street Vendors;Sandwiches;Restaurants;Food Trucks;Specialty Food
73477,3ixWqNb_sort966Ouxc5vg,"""Lagartos""",,"""802 Atlas Ave""",Madison,WI,53714,43.084874,-89.309364,3.0,9,0,Nightlife;Burgers;Dance Clubs;Bars;Latin American;Restaurants
73803,GLUwW6rCrMTAX2QbUpye-g,"""Fib's Fine Italian Beef & Sausage""",Capitol,"""11 W Main St""",Madison,WI,53703,43.0739899506,-89.3830275536,4.5,18,0,Food Trucks;Restaurants;Food;Hot Dogs
74034,aUrOyWFKxKeVXiFzwbTXSA,"""The Green Owl Cafe""",Schenk - Atwood,"""1970 Atwood Ave""",Madison,WI,53704,43.0922989,-89.355528,4.0,234,1,Vegetarian;Cafes;Restaurants;Vegan
74146,RGCiOM52mBI6_Wyfx2xO6A,"""Oakcrest Tavern""",Glen Oak Hills,"""5371 Old Middleton Rd""",Madison,WI,53705,43.073988899999996,-89.4727397,4.0,66,1,Nightlife;Bars;Restaurants;American (Traditional);Fish & Chips
74219,SMtnQ_KdWUL36t3nV497uw,"""Jin's Chicken and Fish""",Capitol,"""N Frances St and University Ave""",Madison,WI,53715,43.073191200000004,-89.39582209999999,4.5,10,0,Food Stands;Restaurants
74259,dpblBM884TnUQQ5xusFMlg,"""Yen Ching Restaurant""",Summit Woods,"""1300 S Midvale Blvd""",Madison,WI,53711,43.038061799999994,-89.4515848,4.0,9,0,Chinese;Restaurants
74302,T-LEmkUd0PEUC0R_eUb7Ng,"""The Haze""",Capitol,"""106 King St""",Madison,WI,53703,43.0747393,-89.3813418,3.5,18,0,Barbeque;Asian Fusion;Restaurants
74449,krsjoEks-XF-PLKjOJW66A,"""Off Broadway Drafthouse""",Waunona,"""5404 Raywood Rd""",Madison,WI,53713,43.046873299999994,-89.3547473,3.5,53,1,American (Traditional);Bars;Restaurants;Pubs;Burgers;Nightlife;Comfort Food
75759,GeRCq7Y4SI54tDEjIaanPQ,"""Pan y Pan""",Eastmorland,"""3737 Milwaukee St""",Madison,WI,53714,43.0979375,-89.3201948,4.0,6,1,Food;Mexican;Restaurants;Bakeries
76271,R_wOzSC7CWl38RLtbf-rQQ,"""Peppino's Restaurant""",Capitol,"""111 S Hamilton St""",Madison,WI,53703,43.072631,-89.384011,4.0,5,0,Italian;Restaurants
76325,FhHD0Y_TPysnHOfB8uS6eQ,"""Pitcher's Pub""",,"""323 W Beltline Hwy""",Madison,WI,53713,43.0365968,-89.388805,3.0,20,1,American (Traditional);Restaurants;Nightlife;Beer;Wine & Spirits;Bars;Pubs;Food
76359,sWWMidrpQmXOhCTrs6xAZg,"""Olive Lounge""",Capitol,"""9 E Wilson St""",Madison,WI,53703,43.0726193,-89.3805114,2.5,6,1,Lounges;Cocktail Bars;Breakfast & Brunch;Bars;Restaurants;Nightlife
76642,rECtpzeqtOdR5gIWiXoGfQ,"""Jamerica Caribbean Restaurant""",Williamson - Marquette,"""1236 Williamson St""",Madison,WI,53703,43.084154299999994,-89.3633455,3.5,54,1,Restaurants;Caribbean
76646,zjkZ0apVnRKpF_vSyGNkQA,"""Erbert and Gerbert's""",Capitol,"""540 University Ave""",Madison,WI,53703,43.073567600000004,-89.3954823,3.5,18,1,Restaurants;Sandwiches
76683,bqNV9FU60H9BVPJ4kWptOA,"""Subway""",South Campus,"""202 N Charter St""",Madison,WI,53715,43.071333100000004,-89.4059595,3.5,4,1,Restaurants;Coffee & Tea;Fast Food;Food;Sandwiches
76964,lwGYjicqmjZqbPq_ZPS3_w,"""JT Whitney's Pub & Brewery""",,"""674 S Whitney Way""",Madison,WI,53711,43.0515656,-89.4737468,3.0,6,0,Nightlife;Food;Restaurants;Pubs;Bars;Breweries;American (New)
77170,QJOr35t_jz9OPQ6IczMGJA,"""Potbelly Sandwich Shop""",,"""112 W Towne Mall""",Madison,WI,53719,43.057089899999994,-89.5093181,3.0,9,1,Restaurants;Sandwiches;Delis;Juice Bars & Smoothies;Salad;Food;Fast Food
77421,AR1w3ragHgRvnU71A7aaZA,"""Soga Shabu Shabu""",Capitol,"""508 State St""",Madison,WI,53703,43.075183200000005,-89.39363459999998,3.0,56,1,Chinese;Restaurants;Asian Fusion
77544,1AbuJiCPu-mOJUPjQIpuLw,"""Bar Bistro 608 / Rooftop Bar""",,"""430 N Midvale Blvd""",Madison,WI,53705,43.071195,-89.452743,2.5,8,1,Bars;Nightlife;Restaurants;American (New)
78223,VO2WD2hE1jLyNFCja3XlGg,"""Mermaid Cafe""",Williamson - Marquette,"""1929 Winnebago St""",Madison,WI,53704,43.091106599999996,-89.35565279999999,4.5,55,0,Restaurants;Sandwiches;Coffee & Tea;American (New);Food
78418,nTj1Yi5TyRErrP8k8H3C3g,"""Kavanaugh's Esquire Club""",Sherman,"""1025 N Sherman Ave""",Madison,WI,53704,43.111265,-89.363442,3.0,53,1,Restaurants;Seafood;Steakhouses;Nightlife;Sports Bars;Bars
78478,EgtyW19V-64c6PmRuvzSEA,"""The Great Dane""",Capitol,"""123 E Doty St""",Madison,WI,53703,43.074445481400005,-89.3800637126,4.0,662,1,American (New);Breweries;Bars;Food;American (Traditional);Nightlife;Pubs;Brewpubs;Restaurants
78592,L7ruEZJO8tGQIHPxGTztAA,"""Panera Bread""",,"""6637 Mineral Point Rd""",Madison,WI,53705,43.060422676099996,-89.4967161771,3.0,24,1,Salad;Breakfast & Brunch;Restaurants;Event Planning & Services;Sandwiches;Soup;Caterers;Bagels;Food
79027,GRBJc51ofoVZWpLOs16a1g,"""Gyro Express""",,"""66 W Towne Mall""",Madison,WI,53719,43.05854104350001,-89.5051780343,4.0,14,1,Fast Food;Greek;Restaurants
79092,c0mV9byVqQMERBojaFmuWA,"""Mad City Crabhouse""",Capitol,"""122 State St""",Madison,WI,53774,43.075041,-89.387383,1.0,3,0,Restaurants;Seafood
79230,iIok1p4qnpGAa07xoaXRQA,"""Field Table""",Capitol,"""10 W Mifflin St""",Madison,WI,53703,43.0755039,-89.38588440000001,3.0,126,1,Cocktail Bars;Bars;Food;Nightlife;American (New);Restaurants;Coffee & Tea
79537,MLwVTDhM2DOESvKGcfKCsg,"""Magic Wok""",Schenk - Atwood,"""2044 Atwood Ave""",Madison,WI,53704,43.092519,-89.353881,4.0,70,0,Chinese;Restaurants
79716,tAsTOl-mrPX3kiiyz1a1TQ,"""Cali Fresh""",Capitol,"""Library Mall""",Madison,WI,53703,43.0749123309,-89.39733159219999,4.5,3,1,Mexican;Food Trucks;Restaurants;Food
80025,3EkVn5_YsP0q6LvMfTsVuQ,"""Cafe Social""",Capitol,"""102 N Bedford St Madison Wi""",Madison,WI,53703,43.0697329,-89.39367800000001,4.0,4,1,Cafes;Coffee & Tea;Specialty Food;Breakfast & Brunch;Food;Restaurants
80127,kVXyz0mYd7NaGuGdM_VMeQ,"""Asian Sweet Bakery""",Bay Creek,"""1017 S Park St""",Madison,WI,53715,43.0559997,-89.3976912,4.5,84,1,Restaurants;Food;Chinese;Bakeries
80196,kUtQT0IgfJaBE-5uP0r4sQ,"""Whiskey Jacks Saloon""",Capitol,"""552 State St""",Madison,WI,53703,43.075139,-89.394834,2.5,46,1,Dive Bars;Bars;Sandwiches;Burgers;Restaurants;Nightlife
80334,F0Wv3QMEXhX3vknb5SPqCA,"""Atlanta Bread Company""",Wexford,"""751 N High Point Rd""",Madison,WI,53717,43.0761711,-89.51836829999999,2.5,4,0,Food;Delis;Restaurants;Bakeries
80397,DWPAFq8HdzGzo2vhKixDJA,"""JB's Eat-A-Bite BBQ""",Bram's Addition,"""2209 S Park St""",Madison,WI,53713,43.0419642,-89.39391409999999,4.5,16,0,Barbeque;Restaurants;Italian
80506,FnTbrBUCuaSOlWnovTgMjg,"""Cilantro""",,"""7005 Tree Ln""",Madison,WI,53717,43.065377399999996,-89.50304200000001,2.5,41,0,Mexican;Restaurants
80642,k0sfr75fgFpwwf_BBdnm9w,"""India House""",,"""709 S Gammon Rd""",Madison,WI,53719,43.0494521,-89.5027577,4.0,5,1,Food;Restaurants;Grocery;Ethnic Grocery
80680,Wc1TtSuRgHXW8CLR7Rs7TA,"""The Plaza Tavern""",Capitol,"""319 N Henry St""",Madison,WI,53703,43.0753713,-89.3902256,4.0,72,1,Pubs;Restaurants;Bars;Nightlife;Burgers
80782,1lujZNJqP5s966L0PRmRrg,"""Rocky Rococo""",Midvale Heights Community,"""206 Westgate Mall""",Madison,WI,53711,43.05258189999999,-89.4724364,2.5,11,0,Salad;Italian;Restaurants;Pizza
