,business_id,weekday,hour,checkins
473029,-rg5vXpJgqB23FOQJuqMeg,Tue,18:00,1
473039,dazGlP4Rk4nxlyMtlvkpvA,Mon,18:00,1
473098,gv47gtyCkw_8OyexHrqdDA,Thu,14:00,1
473105,VLM7exTU8wRmPVxI4uKi1w,Tue,17:00,1
473301,ecM2lSLuZhxZKQdGZWMOFg,Sat,3:00,1
473316,rECtpzeqtOdR5gIWiXoGfQ,Fri,16:00,2
473318,cUy8ww2wcqW-1RJLNSvBkA,Wed,16:00,1
473494,70nmPKnAufzeKfRNVE0-Pg,Thu,23:00,1
473507,uC3qwaxsOkdJzpOc0v1Mog,Wed,16:00,1
473565,S3-JpB5dBhMXmauMqeoN-g,Tue,23:00,7
473598,n28_5ElTCVkhP-9BTgQGgg,Thu,5:00,1
473627,EWcCj1D3K1NnEgYD_LjgDQ,Tue,21:00,1
473667,JtJnFY3tThBoxpDMxLFLow,Fri,16:00,1
473778,NYxVVeeI-zz2qjPKk6FCwg,Thu,13:00,1
474072,v3AS5LGeV2Si4nOHZ7lgxQ,Mon,6:00,1
474263,C37hwsGUHn_3-il0ypeY-Q,Wed,3:00,11
474414,PLiVD2blqBDRzAAd1_RxxQ,Fri,18:00,13
474949,15LVDu1_v97JEx-g97wnfA,Wed,22:00,2
475072,vL2XhH5KWVY9ZV6SCjmwCQ,Wed,14:00,3
475258,UuezOzEBemKWDOrZFjM1BA,Fri,23:00,3
475488,XmsBtCykUtObXg4Q1mYpvg,Mon,13:00,1
475529,QfWFxmXqRGixztgaZN0gOA,Fri,14:00,3
475531,tsDdetbc4qtzgAPtcLH87A,Fri,16:00,1
475589,KfaeDC-oPE6GTfBvdF9x7Q,Thu,16:00,5
475639,xhc-bSw2Cz2Inskzjve3Rg,Sun,19:00,2
475681,STX8NfaW_xP6YZq-wERHYg,Thu,18:00,2
475779,VGKq16vCdPPHMoryy6XTHg,Mon,0:00,3
475797,aKXzSFBrAoC_5kWUvjKGpg,Sun,22:00,1
475814,SpCVf25ya5jsHItdkpBpUg,Thu,18:00,1
475868,lw_vRdg4qUprQEgWDG6czQ,Thu,17:00,2
475893,ceuvH6NpDhpT1p4q1w93pA,Mon,23:00,7
476029,7iZYl52Gtica73shRYsuMQ,Wed,16:00,4
476031,I6iOdOeu3MxxuG6gIhzodQ,Mon,1:00,4
476210,ya6BOrPTHYLKo2ectBd1EA,Mon,15:00,2
476279,ih3ddtApyqb6W3T1mkdrag,Wed,18:00,1
476324,hisaMvsxMzo08xigPIwXiA,Sun,1:00,1
476361,VSu7GYn-Zln5TLZh_fMtvQ,Wed,14:00,1
476646,lCWebOwMT2T5WKyA_xb8HA,Sat,0:00,2
476730,NYf9TKBKPpa1wkA_uwIlfg,Thu,20:00,4
476747,Eydky7VulZijOJ37yl8IGQ,Tue,2:00,1
476765,oglIZt5mg2nErhpTH_AakQ,Mon,21:00,2
477041,TXiEgINSZ75d3EtvLvkc4Q,Sun,19:00,1
477090,yYgeUm-8qXhZiqTrVyQrKg,Fri,15:00,2
477172,Ti73jdAF8zrVEkSLyzfOag,Wed,17:00,1
477281,JEoi9ITPZM58EnZBAubijA,Fri,20:00,6
477283,NKx2a3_PQ9c7Ts_A6JxKWQ,Tue,0:00,1
477410,HY123qqsjVwmurS7hcCSkw,Sun,2:00,3
477415,HHCn1akqIpl_BhdcJoYPbw,Sun,3:00,2
477782,zjkZ0apVnRKpF_vSyGNkQA,Sun,4:00,1
478188,9w_saPQbfOaqrKe5lJQ74A,Sat,14:00,1
478220,lMeWUHAkBUXwcuX1tGTdtw,Sun,22:00,1
478502,-9yG5SmYxH8BLg4bML8VQg,Fri,18:00,2
478585,sWWMidrpQmXOhCTrs6xAZg,Sun,2:00,1
478692,U5pW5iuYdB_8NxEopCnpqQ,Thu,22:00,1
478842,XFuNeVTGWZ-UOYO58NNmKg,Sun,18:00,1
478886,K75oPh837az2upKWPS2LUQ,Wed,18:00,9
478926,NVIaU1w3e8KSeaGihSWicg,Sat,6:00,1
479156,sUGlSS0AF2xPYFEjvKJbSA,Tue,2:00,1
479172,h9ELiqDfwNktCvLEu1DDNg,Sun,0:00,7
479357,uWZKPQs_TVi5qHeL0jIOCw,Thu,14:00,1
479363,FhHD0Y_TPysnHOfB8uS6eQ,Tue,23:00,2
479446,QI-CI9wWRxtw60_aQK1BpA,Thu,23:00,1
479461,uC3qwaxsOkdJzpOc0v1Mog,Thu,4:00,1
479658,L772e6l2Yd0DJEyCBxBNng,Fri,22:00,8
479761,I6iOdOeu3MxxuG6gIhzodQ,Sat,16:00,3
479853,sXYkjcuGhtaYP8yeQPaHgA,Fri,1:00,12
479854,aVBFKYoF0AHuusNssaQpJA,Tue,23:00,19
480320,TmzUG5kgxezUsfNYu5Z5cw,Fri,16:00,1
480745,Q5cwBuHfkt3NjnDrxA-h8w,Thu,16:00,1
480887,rck304cyCwAxQbUAOuuMwg,Sun,1:00,3
480926,Hty6oLQ1_FSRW5XgZtWrXw,Sat,5:00,1
480937,caMVCmuEG4rIV8HtTdU9jA,Sun,2:00,2
481046,svPjZWp4Pa32fwI2gNlxJg,Wed,14:00,1
481048,r5qUfdiSL2_hHfdqXBJAMA,Wed,17:00,3
481087,VLM7exTU8wRmPVxI4uKi1w,Sun,16:00,2
481103,bqNV9FU60H9BVPJ4kWptOA,Tue,19:00,1
481113,aWYWNfHuQJyRwDHaHq8X1w,Wed,1:00,19
481182,QfWFxmXqRGixztgaZN0gOA,Mon,15:00,1
481188,YLqO9xm5s0KJ9JzWukAk8Q,Mon,19:00,1
481267,tZOMMBJEzkJo6okIwG1Pmw,Thu,10:00,1
481411,SpCVf25ya5jsHItdkpBpUg,Sat,22:00,2
481421,vL2XhH5KWVY9ZV6SCjmwCQ,Tue,16:00,1
481423,mzq_UgBRWsxTjb7oBNajWA,Sat,6:00,1
481683,Y5Vbtaj_pkrhb99V4Q-53Q,Mon,7:00,1
481768,imBVeP4aA-aLTdPD-t8_WQ,Thu,20:00,1
481895,k9wv5-0u8q4S75MIaTX6aA,Tue,17:00,1
482177,NYf9TKBKPpa1wkA_uwIlfg,Sun,17:00,11
482319,XxnQKE9jTD0bTE3LZ5NOtQ,Thu,19:00,1
482339,zx_eg_zbs2pyDU4QmCXE1Q,Tue,0:00,2
482715,p4qvXkb34X8hgidxEZ33Gw,Fri,1:00,18
482840,hoqk5SFvERVDJVXUaFLpLQ,Sun,20:00,3
482847,cgoS2M0ghmdAQM1fvf-I9Q,Thu,18:00,5
482901,gWsWtppVufrGfGWw1HcjOA,Sun,23:00,3
483371,aVBFKYoF0AHuusNssaQpJA,Sat,12:00,1
483447,eYE7zd30ltLAS1V3ssdtrQ,Mon,23:00,7
483501,aP2L6aSpQEIKAS1sx3G8Lw,Wed,1:00,1
483562,KAhavksKQwKbMzZHiNOyOQ,Tue,0:00,1
483611,vzqzoa-plufwTsQUwW_s6Q,Wed,17:00,6
483633,fH-udnxBjJ0ldqMeaMAoSw,Tue,23:00,4
483769,RpJJeDl84FKx4-FwwY2w0w,Sat,21:00,1
483841,I3S2BseRUaSHuTSsYivMlw,Fri,18:00,1
483991,oSrTdvRGrJ24ofcquIFoPA,Mon,0:00,5
484093,CfW-088nFNuUF9O7363lwA,Sat,15:00,1
484136,aWYWNfHuQJyRwDHaHq8X1w,Mon,22:00,10
484298,RJNAeNA-209sctUO0dmwuA,Fri,2:00,28
484394,oglIZt5mg2nErhpTH_AakQ,Sun,21:00,1
484465,P3Nl2QTfUtoe8-alSSh-9w,Thu,17:00,2
484543,sXYkjcuGhtaYP8yeQPaHgA,Fri,5:00,6
484616,VLM7exTU8wRmPVxI4uKi1w,Sat,23:00,2
484650,aYoeWXcFXu2BsWuYIMd6Ow,Wed,17:00,2
484666,RDQ_812x82H72J7C6jG36Q,Sat,17:00,4
484849,j1i7s55PmOFzJC3l6O8PiA,Wed,1:00,1
484871,s44Pr0mXmAtxiRqz_m9CPA,Wed,0:00,1
484933,2C5nGjdzF0zMWvD9iVma0g,Thu,18:00,1
485060,NYf9TKBKPpa1wkA_uwIlfg,Mon,6:00,1
485158,61wUpoim2yzSMPKxg58ReQ,Wed,20:00,3
485421,2-LcaW9vRqBLKe-5Y6ljVA,Wed,1:00,1
485555,hgktkdzUUvKfx2XITRn-Kw,Sun,21:00,1
485642,DQMaUSbKsRtB5lJD3egqxQ,Thu,16:00,1
485786,ygjJmeiGoO--QpTqJ_kZjA,Tue,18:00,3
485852,_DpnhekFOZDPNBDekWpx4A,Thu,19:00,2
485943,OON-4BXdjJHdk16zhdN4PQ,Thu,2:00,1
486056,kDu6EvknXAygJf1KSfwhUA,Sat,19:00,2
486219,yPgUkQxj8CYPKF89HV65kg,Sat,1:00,6
486229,5XSmSsHpQI5hvB90URhJtQ,Sun,17:00,1
486406,rmNTGiMG8NH31b88tUNNfw,Tue,20:00,1
486432,lPsT-Rmmf6333z6h6ANHrw,Sat,23:00,2
486450,L7ruEZJO8tGQIHPxGTztAA,Sun,16:00,2
486605,i60v66vwf1A13YqcIqGD_A,Tue,1:00,9
486655,jte_XM9Zo7TX86jlKwq5gg,Sun,22:00,1
486869,0vyh1UE4HH8ayZtXNxIfeQ,Fri,4:00,2
486922,yxj0P4O-ydn2KTzOut86QA,Tue,20:00,1
486987,Pzs43Fkub-6A9hA1zqpF_w,Fri,20:00,2
487256,Hty6oLQ1_FSRW5XgZtWrXw,Fri,20:00,1
487408,LZ_R2OLgZQSQMMzlp8uUOA,Thu,21:00,5
487682,0vyh1UE4HH8ayZtXNxIfeQ,Sat,16:00,1
487685,phrJCsa0I_OEWExpiTET8A,Wed,1:00,4
487800,SaAIh36XncqFQanBhSQlEA,Tue,18:00,1
488050,wEisic-u9Yj543iYzfpAhw,Tue,1:00,2
488349,YohEZMYpKrf-3fyPASKLew,Fri,16:00,2
488417,laERkVWfXVeQcjMSNe65SA,Sat,16:00,1
488424,JEoi9ITPZM58EnZBAubijA,Wed,1:00,9
488473,lbFkq0Ac2nXeeWBCJ0jZRA,Mon,20:00,1
488481,u_A58uX7x7AEOKOboFGFpg,Sat,18:00,1
488582,ey27rNqT2dqBqCP36iCNpQ,Tue,0:00,2
488609,z9lOfnUorcbWR_xS0DSeHw,Mon,1:00,6
488912,tTjXkqN-XVLIP3Vk9EozJg,Sat,21:00,4
489036,ibVJ52iBKcheyLNOPGU8jg,Wed,22:00,3
489178,s8sAe29mA8q1eQwdC1qAKw,Fri,21:00,1
489798,M-caugKzJ9qLOmCBfD9Nyg,Sat,19:00,6
489975,XzMOmLWmCClAgJMgCi9YRQ,Thu,17:00,1
490029,2j3sESWDU_hW9Q3TjElwPA,Tue,19:00,4
490134,VTJIw7e4s5MSkg4OdNer6w,Mon,22:00,1
490183,3Z4pcWY2xnyZumGmsoXIVA,Tue,18:00,1
490296,HO2knNxcc_8lFtgGxN8q2A,Sat,5:00,8
490370,CQNq2sgLokwOVf4OL-19Hg,Wed,1:00,1
490494,uSANDilamc1QSiCinFSKYw,Wed,20:00,1
490503,W4CG8pZC9d9PjysCrzUOug,Wed,18:00,1
490573,Wf7AV7JbR52qABil0bU8NA,Sun,22:00,1
490641,hc81y_5FQjTiZcgqnY8vfQ,Wed,22:00,1
490802,JEoi9ITPZM58EnZBAubijA,Mon,19:00,4
490874,HXkuFF_Rtg2g9rwcBdpB-g,Thu,3:00,2
491066,rLwxan_oYkL-m8ldqsHuiA,Wed,23:00,1
491170,Twcjx4ofM9GWwXN6LVGSzw,Sat,19:00,8
491500,nQNjtPpAHw0A8FZj1hPajQ,Tue,1:00,3
491576,DHiXfpd_vSfCCeFXPSucTA,Mon,17:00,6
491645,15LjiMzeVbTpQgaFBWO32A,Sun,2:00,1
491651,AVsiojwcq3X6lSIQkpp8SQ,Thu,18:00,1
491813,6tTv835MSguUBDpDtVRvMA,Tue,17:00,1
491856,2-su3xdxOvyF0_2GZN4FLw,Fri,0:00,1
491868,ceuvH6NpDhpT1p4q1w93pA,Sat,17:00,8
491885,NYxVVeeI-zz2qjPKk6FCwg,Thu,3:00,1
491901,QwGV_v3s9eOMzfWrFLUf6A,Tue,21:00,11
491927,hc81y_5FQjTiZcgqnY8vfQ,Mon,2:00,1
491936,-y8Nz-elBXkUYoIoc9AADg,Sat,19:00,2
491942,91Y6ASRhkDz3mJG9ezGNiQ,Sun,19:00,1
492099,p4qvXkb34X8hgidxEZ33Gw,Tue,3:00,2
492232,L772e6l2Yd0DJEyCBxBNng,Thu,20:00,3
492277,YpsMG1_Vf-rEVjl42Nw8hg,Mon,19:00,3
492470,cTPdZ9Va0HCLESf5gNnXwA,Tue,22:00,6
492580,NYf9TKBKPpa1wkA_uwIlfg,Thu,2:00,7
492636,YycuwgvTtOG7HBYW_cwvkg,Tue,3:00,1
492883,rdXAuI2fKilcf65W-QoASQ,Wed,19:00,2
492921,Wc1TtSuRgHXW8CLR7Rs7TA,Mon,23:00,4
492987,aYoeWXcFXu2BsWuYIMd6Ow,Thu,4:00,1
493052,Xl6I0-JmFE_6w28bku2idQ,Fri,0:00,6
493070,EOlHhLgp32dCdSlsMpiG6A,Fri,18:00,1
493102,3-HFGxmbzSax-NySJ_LzDg,Sun,21:00,6
493247,B7wipW2uZRj7syuQiRTH4A,Thu,13:00,2
493375,XFuNeVTGWZ-UOYO58NNmKg,Fri,22:00,1
493446,wwnuIvnVLgpEZOKzcdfDhw,Mon,16:00,1
493727,zjkZ0apVnRKpF_vSyGNkQA,Mon,2:00,2
493775,O2ZnBnTqw6Xi95ogL0hBEg,Mon,13:00,1
493914,2C5nGjdzF0zMWvD9iVma0g,Thu,3:00,1
493925,2cetuQgbP1Bnzm-uMRlocQ,Fri,16:00,1
493974,5uMfIYovqfgk41abdfFegw,Wed,20:00,1
493990,XnFPzFiLZ8wKWZsmzGjvCQ,Sat,22:00,4
494158,Hty6oLQ1_FSRW5XgZtWrXw,Fri,1:00,3
494208,kM0RJz-fyNaGk_EH765RKA,Thu,22:00,1
494349,sPd3E7lFzd_yooiq-ekxtQ,Tue,3:00,1
494359,kDu6EvknXAygJf1KSfwhUA,Sat,18:00,1
494374,Wtp0Pfnhd7NvUIEawiIjTA,Sat,19:00,13
494448,l6ChWz5fwhkvuEmThuFl5w,Mon,2:00,1
494622,wQgY7CdljLdCJm6XIk1HuA,Thu,22:00,1
494625,Iq1P8S3--gqd50xoQJxpqA,Wed,16:00,2
494926,iFlr0eG_qH-cgXFhji7gbQ,Fri,21:00,6
495487,RG2IGb4LwbxUwCW3iooYDA,Sat,8:00,1
495505,mOzxFBAHWwpuH7u5xP0oHw,Wed,1:00,3
495593,mOzxFBAHWwpuH7u5xP0oHw,Fri,21:00,3
495657,Lku_keJf44D0LxbRAIZOcg,Sun,19:00,1
495784,zERyZLsAyB47bMZlfUV-SQ,Wed,3:00,1
495787,DQMaUSbKsRtB5lJD3egqxQ,Mon,22:00,3
495816,zERyZLsAyB47bMZlfUV-SQ,Thu,2:00,2
495846,ILa-Xv5-h23A9OMrYK17oQ,Mon,13:00,6
496020,3-HFGxmbzSax-NySJ_LzDg,Sat,20:00,1
496236,fqeHgAtcUxp2ocf_RLErkg,Tue,17:00,1
496364,FMMNajth88mWX76QVp6N9Q,Wed,23:00,4
496405,KYdtom3RyDt-3SWGwmJcQA,Thu,23:00,1
496569,C3R2BmF0YdyOIEd0jsqILA,Sun,20:00,1
496655,JmXYTZcMZpcNINM5ldvEAw,Wed,17:00,3
496836,xzGUXMDKa2xw_TJ2n4WrNw,Thu,2:00,2
496989,84WYW7OfV-IXUJk95EL5_Q,Sun,22:00,7
497116,LYpujMCxfrHcSO_NA1BRQg,Mon,22:00,2
497296,Ib2-QQytp9eqwaOgY_zeYw,Mon,16:00,1
497321,2j3sESWDU_hW9Q3TjElwPA,Tue,14:00,1
497482,GnODIDJz09LecpudDoynCg,Wed,0:00,6
497519,rLwxan_oYkL-m8ldqsHuiA,Tue,20:00,2
497547,KfaeDC-oPE6GTfBvdF9x7Q,Tue,11:00,2
497719,v14P9-vB1yjxFfFEYEWudw,Fri,23:00,9
497828,B7wipW2uZRj7syuQiRTH4A,Tue,16:00,1
498011,1ZkcNwQpIESg8LuAHzye6Q,Sun,18:00,5
498449,k9wv5-0u8q4S75MIaTX6aA,Fri,19:00,1
498490,VgGO13Fx7dQj4zg3IuVDLw,Sat,6:00,2
498508,UROWdKGa1IQ19Jk4tExvVQ,Sat,22:00,2
498638,DIUK7_PjGCOMcpS2fBiALg,Wed,23:00,2
498729,TXiEgINSZ75d3EtvLvkc4Q,Fri,21:00,1
498818,-IoO4qZCdIQNgj2vCt9hqA,Sat,4:00,9
498862,IsADZMYEJKXTtPfN9YsiBA,Sat,20:00,6
498868,BvyUXno0grQerd5cZGDFPw,Tue,22:00,1
498949,lMeWUHAkBUXwcuX1tGTdtw,Fri,23:00,1
499132,Wcw-xq_c89e4AaRsUtkaLw,Thu,23:00,23
499327,kOUnvmGamiw90BfmthoQGg,Tue,23:00,2
499341,QlAPX3c0Vm2dU_w3puIAIw,Fri,1:00,4
499361,JmlSv3iBz3nBEXy5r1yhtg,Fri,20:00,2
499362,ILa-Xv5-h23A9OMrYK17oQ,Thu,17:00,4
499515,5P73h8f_5q-00YIIkUX4WA,Tue,23:00,7
499582,ewEDv_q-K0fV0FepkHB8sA,Sun,4:00,18
499704,ceuvH6NpDhpT1p4q1w93pA,Wed,19:00,3
499798,oSrTdvRGrJ24ofcquIFoPA,Wed,23:00,4
499902,VbRT8CJlnCO9_rd0zW-rUw,Mon,5:00,1
499980,uYoSb2rNi77LMQZ-Nn1Epg,Sat,20:00,2
500037,paNjgpMDRhNzBj6xzhHPVQ,Sun,0:00,4
500201,hVzRXGGhRJfTXIasO3bq1w,Wed,1:00,1
500395,GLUwW6rCrMTAX2QbUpye-g,Mon,4:00,1
500426,qkDlRkNfrXE_4t2vMrTo0A,Sat,8:00,1
500441,Twcjx4ofM9GWwXN6LVGSzw,Sun,14:00,8
500471,JtSNHDRRZffnHBEsJudW-g,Thu,23:00,4
500526,Rn9FfZqjIU1oy8XaST9qbw,Fri,16:00,1
500623,ecM2lSLuZhxZKQdGZWMOFg,Fri,18:00,1
500710,kPr9rYEkGwbRLgUHvKljQQ,Sun,2:00,17
500859,gdXfiX8gRpe2TeaWZJoOHQ,Wed,17:00,1
500989,NYf9TKBKPpa1wkA_uwIlfg,Sat,19:00,15
501140,VozM1JCr5ymSambcvx0TAg,Tue,18:00,1
501249,cUy8ww2wcqW-1RJLNSvBkA,Thu,17:00,3
501360,Eydky7VulZijOJ37yl8IGQ,Fri,23:00,2
501393,5uMfIYovqfgk41abdfFegw,Mon,22:00,2
501413,xI8GXDAdJcPX5dIP0acBvw,Sat,16:00,25
501418,JtSNHDRRZffnHBEsJudW-g,Mon,19:00,2
501463,cugTYtxVL2Q6Kkd8w4xMNw,Fri,21:00,1
501722,m9ZzN90XEU36YnoPIFzkmA,Thu,15:00,2
501750,YXd7yVn-dvbPTYAgQ0V0LQ,Fri,19:00,2
501857,aVBFKYoF0AHuusNssaQpJA,Mon,17:00,13
502161,HO2knNxcc_8lFtgGxN8q2A,Mon,14:00,1
502230,VRTrhsYKSJo1kGX5RqBlFA,Fri,1:00,3
502284,qLYNdv7bgA7OOOKTxu0giA,Tue,17:00,7
502343,x8EXXJpcbrIeaVefej2aJw,Sun,22:00,7
502419,Mp-spZbBtbHkzubDSYPs2Q,Mon,19:00,1
502606,ozAb1TjLJqRH_3pb8TaPTw,Sun,23:00,3
502866,9BohUwW-fTfcpiBT782Fkg,Fri,21:00,1
502878,6MkQ454ElyTcMrMLU3qm3g,Wed,21:00,1
503004,dyJK_XniS782sIhzWS7z5g,Thu,22:00,1
503034,HeN_Ru6w-T-oJn6T_N1vfQ,Tue,22:00,1
503052,y2YHddCEO-OLukNppajGIQ,Sat,17:00,1
503313,I0R4EIBhG1_-vKxOKiIbfQ,Sun,23:00,2
503489,Q5cwBuHfkt3NjnDrxA-h8w,Fri,18:00,1
503614,-9CvNuJ35elp7YwIy4xHDw,Thu,18:00,1
503625,nWP6dgMGmihB7yMsIRmcPg,Sat,22:00,1
503649,WkHVtY5voeLCvv61klhUnA,Tue,20:00,1
503874,WMpXWa8iiEaDzb4vLTZjcw,Sun,19:00,5
503995,EKNm59ZMMRvb8N8Cm5F8Qw,Wed,0:00,2
504038,CcuKo38SwW54TDlMWAMi7A,Sun,21:00,1
504073,XMEGoJVtQ6EgVox1yTsO8w,Thu,15:00,2
504269,Xc3Y8_cWBnMVXvoJmGCh4g,Fri,23:00,1
504411,_j0xNyOAtLI7iRF4GStBgA,Mon,23:00,5
504418,RMEzxhYfpnEsWlfozit_xw,Tue,22:00,3
504510,kz5UANVmPxpllcoLnZBNhg,Tue,6:00,1
504523,o_nzVUVvwBYl3itDdzMddw,Sun,3:00,1
504718,Lu11ceuxJWh3dgRaPZGbsQ,Sat,19:00,2
504730,NYxVVeeI-zz2qjPKk6FCwg,Wed,22:00,1
505109,kz5UANVmPxpllcoLnZBNhg,Sun,21:00,5
505160,scLsLrgdvccvkPZADAj5Qw,Tue,18:00,1
505433,dTtMrvC0UoDV-3-8diJYLw,Fri,23:00,2
505505,-pV9kWNoA9vyHfM_auYecA,Wed,5:00,2
505515,aKXzSFBrAoC_5kWUvjKGpg,Fri,10:00,1
505588,p4qvXkb34X8hgidxEZ33Gw,Sat,17:00,20
505594,CUGPOzeBRz84cdIOGSXcLw,Thu,20:00,2
505634,2qjvYspb3bEmCaw1vmSk0g,Sat,20:00,8
505737,IpLvJEjb4AN8eWq5NE2TVA,Sat,22:00,4
505738,wt6SJHPEknFUWjn67_wKoQ,Mon,19:00,1
505816,aS4t4ee3xqQXgNHNxi9gAA,Sat,2:00,1
505905,JmlSv3iBz3nBEXy5r1yhtg,Thu,16:00,6
506266,fH-udnxBjJ0ldqMeaMAoSw,Tue,12:00,1
506324,Dy99p5bWfr6g0UtlmPjDqg,Sun,16:00,2
506338,iSOaf_-deg1nIlCm3cuzvg,Wed,2:00,3
506341,Iq1P8S3--gqd50xoQJxpqA,Sat,22:00,4
506354,3Z4pcWY2xnyZumGmsoXIVA,Mon,13:00,1
506396,oKYUMYQI7AkjCJdRsKlqtg,Thu,15:00,1
506565,wEisic-u9Yj543iYzfpAhw,Tue,0:00,1
506647,YLwXQbMN-4NvUs_U8brP-w,Thu,19:00,1
506655,QxqMKO5IZCQUUWIx8nTDJw,Wed,16:00,3
506912,gv47gtyCkw_8OyexHrqdDA,Tue,0:00,5
506927,-IoO4qZCdIQNgj2vCt9hqA,Fri,4:00,5
506971,caMVCmuEG4rIV8HtTdU9jA,Wed,20:00,1
506995,krsjoEks-XF-PLKjOJW66A,Sat,3:00,1
507040,k9wv5-0u8q4S75MIaTX6aA,Thu,5:00,1
507247,iRHTFqobTR2mQaDg2-Yojg,Sun,2:00,2
507894,JfGnBe_IGDV0RZjAADp4yA,Sun,20:00,1
507951,rLwxan_oYkL-m8ldqsHuiA,Wed,15:00,2
508005,nzUA0vgcta7OPwpWPbe7Ug,Mon,17:00,2
508148,FMMNajth88mWX76QVp6N9Q,Fri,1:00,5
508151,v14P9-vB1yjxFfFEYEWudw,Wed,1:00,9
508430,PPMBRhovY0dNHCHFzk7pAw,Sat,15:00,9
508522,2qjvYspb3bEmCaw1vmSk0g,Thu,20:00,2
508760,aZgOdGn3O_fP2OUr5ATqiw,Sun,14:00,2
508805,k76zkFY6PbIW4T_Riq15pQ,Mon,12:00,1
509134,b_PiGpk0PZyBpckb1TFITg,Thu,17:00,1
509375,S3-JpB5dBhMXmauMqeoN-g,Wed,2:00,3
509421,OoI3WUe4Xl86d53avy3oVA,Fri,21:00,3
509533,zERyZLsAyB47bMZlfUV-SQ,Fri,20:00,1
509596,XmsBtCykUtObXg4Q1mYpvg,Sat,3:00,24
509783,_j0xNyOAtLI7iRF4GStBgA,Sat,14:00,2
509946,yYgeUm-8qXhZiqTrVyQrKg,Tue,15:00,1
510032,LZ_R2OLgZQSQMMzlp8uUOA,Tue,19:00,8
510216,YXd7yVn-dvbPTYAgQ0V0LQ,Wed,17:00,2
510234,K75oPh837az2upKWPS2LUQ,Sun,20:00,8
510287,fNhp7o7RhmKhdBFTsJyyxw,Fri,23:00,1
510450,c_-0jkr-MkK2EdlbJaXgyw,Sat,22:00,1
510528,2-su3xdxOvyF0_2GZN4FLw,Fri,8:00,4
510619,Y2TCGnkXJ1BmxMKLR1r8Jw,Wed,10:00,1
510665,z9lOfnUorcbWR_xS0DSeHw,Sun,4:00,1
510735,Wc1TtSuRgHXW8CLR7Rs7TA,Sat,5:00,3
510939,JmXYTZcMZpcNINM5ldvEAw,Tue,15:00,4
510940,d4JTF7OUIMpxpIHVl9wPJA,Sun,3:00,1
511044,8iZ5bR_Zl-xQZMDCvNKLgg,Thu,0:00,1
511320,Ed5feP-TztmLtc4pRKDvNA,Sun,0:00,1
511470,p4qvXkb34X8hgidxEZ33Gw,Thu,3:00,3
511694,wsmVIHJEi9J_38dXx2qLKA,Tue,18:00,2
511697,Dcj69NZJnbJhK-YHP_nULA,Thu,0:00,11
511749,TQqhfjlPVEz41K_wAogQSQ,Sun,23:00,3
511883,uYoSb2rNi77LMQZ-Nn1Epg,Wed,19:00,1
511933,n28_5ElTCVkhP-9BTgQGgg,Sat,18:00,2
511937,YXe8DxId7IpkW-bUCdfGIg,Thu,18:00,2
512229,_tJ1mf_KEL4sx5fh9DTtTw,Mon,20:00,1
512373,lYbyy6TTmpk_mlYuYAWkDg,Sat,16:00,1
512426,f-Nk4rNCmJhYom1_6RdWqg,Fri,2:00,1
512480,1BQzXcXFxR6MlVIYmG93kw,Wed,0:00,1
512491,4mYNxIZan0vuTqZ9BS7__w,Fri,14:00,2
512618,20mdLT6sAriyKs9oNouDDA,Tue,17:00,2
512679,keQlXWfz2K7GukqaReVyow,Sat,1:00,12
512753,Ie00N1yErrmaOa44x5K8kA,Sun,22:00,4
512890,w53wITixOgDFWld-X1mMng,Sun,5:00,3
512992,kDCmjSgYGn8MbQsnO5UJnA,Thu,17:00,1
513030,BF4RaOWyjLDa9OvriKc1sA,Tue,6:00,1
513093,lw_vRdg4qUprQEgWDG6czQ,Thu,0:00,6
513327,qB5m-TgJx_zeWKLLxKRfUA,Mon,14:00,2
513359,cCBySJPR4i7WFfEt8gjArg,Sun,17:00,1
513369,mJAhCy5XbkaeQqMN05h4Yg,Sat,18:00,1
513412,9w_saPQbfOaqrKe5lJQ74A,Sun,19:00,5
513494,8PCFk6ZKDm73Ag42C8XtGw,Sat,17:00,1
513521,O3tT9S9vZixg1iwiKeWfuw,Fri,0:00,10
513607,1Os0g2rh6I50ZIXEZSaNkA,Sun,4:00,10
513764,MkSF0SJUMj2A3ewUhUUBvw,Sat,18:00,3
513819,Rn9FfZqjIU1oy8XaST9qbw,Sat,18:00,5
514051,s44Pr0mXmAtxiRqz_m9CPA,Fri,23:00,4
514138,uoV4aDfXbRmvyHSezdn--w,Sat,21:00,1
514221,cJLx99fsYPM0SlNfWLb4Ug,Sat,23:00,1
514284,VTJIw7e4s5MSkg4OdNer6w,Sun,21:00,3
514388,Jv8Cj0fdN2Mu2uvFVKcGlw,Mon,21:00,2
514542,aVBFKYoF0AHuusNssaQpJA,Fri,23:00,9
514586,hVzRXGGhRJfTXIasO3bq1w,Tue,15:00,1
514781,tSzIHI6ioblP1WEQAQNbhw,Mon,0:00,1
515119,adU58x75VWjbsyFdoO_m3w,Sat,20:00,3
515148,Amo5UhXRFce_fegUnFEnMA,Sun,6:00,1
515475,o-D37YVIe0-ravg2HBG8Jw,Thu,22:00,1
515597,7Tp53xZh1ypd2wbudP6Qcw,Sun,21:00,1
515716,e-finkL51hroOJ0GZ8jcXA,Wed,0:00,1
