,Unnamed: 0,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,cuisine_grp,american,soup,comfort,zip_area
324,49838,YgBQEX8dB27FdYj7PaPhPw,"""Gates & Brovi""",Dudgeon-Monroe,"""3502 Monroe St""",Madison,WI,53711.0,43.052916,-89.435789,3.5,159,1,Sports Bars;Breakfast & Brunch;American (New);Restaurants;Nightlife;Sandwiches;Bars,american,american,other,other,southwest
325,49850,K3790-2nF-iHvfPMnthLaQ,"""Coreana""",,"""1401 University Ave""",Madison,WI,53715.0,43.0731376,-89.4092065,3.5,5,0,Korean;Restaurants;Japanese,asian,other,other,other,southwest
326,49889,OnKyFU0FsiPVd8Jwl6st6g,"""Fromagination""",Capitol,"""12 S Carroll St""",Madison,WI,53703.0,43.0734313842,-89.38494230270003,4.0,176,1,Tasting Classes;Food;Restaurants;Cheese Tasting Classes;Cheese Shops;Education;Specialty Food;Sandwiches,american,american,other,other,between lakes
327,49980,r4RCtOZxp0nXpuoN_Usd1w,"""India Darbar""",,"""6119 Odana Rd""",Madison,WI,53774.0,43.0529395,-89.48618459999999,4.5,6,0,Restaurants;Indian;Pakistani,asian,other,other,other,between lakes
328,50229,tt96sjIQIKgtGEvRHhLfBg,"""Burger King""",,"""6909 Odana Rd""",Madison,WI,53719.0,43.0562518,-89.50108399999998,2.0,11,1,Burgers;Fast Food;Restaurants,american,american,other,other,southwest
329,50544,p4h2-y4muYzTr94pBT4mZg,"""Taco Bell""",Norman Acres,"""4120 E Washington Ave""",Madison,WI,53704.0,43.124969,-89.313502,3.0,4,1,Mexican;Tex-Mex;Fast Food;Restaurants,latin american,other,other,other,northeast
330,50636,NiNRA6t16CtUQKopLV1GBQ,"""Lolas Cafe""",Junction Ridge,"""610 Junction Rd, Ste 113""",Madison,WI,53717.0,43.0735658896,-89.52679349809998,3.0,19,1,Breakfast & Brunch;American (Traditional);Restaurants;American (New),american,american,other,other,southwest
331,50648,AQpa7zmLctO7b9mdFU-_Og,"""Tap Room At Hawks Landing""",Hawk's Landing,"""88 Hawks Landing Cir""",Madison,WI,53593.0,43.034036433999994,-89.5441021312,4.0,14,0,Bars;Restaurants;Pubs;Nightlife;American (New),american,american,other,other,southwest
332,50758,K6YZd1zjr700Wb5-Ng3Dmg,"""TnT's Coffee & Cafe""",Wexford,"""729 N High Point Rd""",Madison,WI,53717.0,43.0757768,-89.51867170000001,3.5,51,1,Breakfast & Brunch;Food;Bakeries;Restaurants;Coffee & Tea;Cafes,american,american,other,other,southwest
333,50800,KBWpa4uN2ke1t2cp27r9tw,"""Zen Sushi""",Capitol,"""700 State St""",Madison,WI,53706.0,43.0749089,-89.3973684,5.0,6,1,Restaurants;Japanese;Sushi Bars;Street Vendors;Food,asian,other,other,other,southwest
334,51257,jqNfrXF4e1JjxU3WNj73SA,"""TCBY""",,"""6654 Odana Rd""",Madison,WI,53719.0,43.0563233,-89.4946584,4.5,7,0,Ice Cream & Frozen Yogurt;Food;Fast Food;Restaurants,american,american,other,other,southwest
335,51264,rIgbi8lCr85UIKSQDVetZw,"""Bourbon Street Grille""",,"""6308 Metropolitan Ln""",Madison,WI,53713.0,43.04902720000001,-89.3370562,2.5,41,0,Sandwiches;American (Traditional);Restaurants;Cajun/Creole,american,american,other,other,southwest
336,51693,EOlHhLgp32dCdSlsMpiG6A,"""Five Guys""",Capitol,"""517 State St""",Madison,WI,53703.0,43.0746782,-89.3943516,3.5,63,1,Burgers;Restaurants;Fast Food,american,american,other,other,between lakes
337,51834,SPFu6EgRI8PwVuoHEzCgdw,"""Faouzi's Restaurant""",Allied Dunn's Marsh,"""4245 W Beltline Hwy""",Madison,WI,53711.0,43.03452470000001,-89.44551899999998,4.0,5,0,Moroccan;Restaurants,other,other,other,other,southwest
338,52090,xkdgCrkgfbI80Htst6-Lbw,"""Laredo's""",,"""694 S Whitney Way""",Madison,WI,53711.0,43.050422634499995,-89.4747456908,3.5,81,1,Mexican;Tex-Mex;Restaurants,latin american,other,other,other,southwest
339,52127,w5eLKjDBu8N_tHtXKe4j-g,"""Ingrid's Lunch Box""",Capitol,"""State St""",Madison,WI,53703.0,43.07479050000001,-89.3908156,4.5,8,0,Restaurants;Food Stands,other,other,other,other,between lakes
340,52485,wOZUfs_p_AO1zXGkBcX2Bg,"""KFC""",Eastmorland,"""604 Cottage Grove Road""",Madison,WI,53716.0,43.084,-89.3162,1.5,11,1,Restaurants;Chicken Wings;Fast Food,american,american,other,comfort,northeast
341,52490,caMVCmuEG4rIV8HtTdU9jA,"""The Flying Hound Alehouse""",,"""6317 McKee Rd""",Madison,WI,53719.0,43.015392887,-89.48246731200001,3.5,118,1,Restaurants;Pubs;Pretzels;Bars;Chicken Wings;Nightlife;Food;Gastropubs,american,american,other,comfort,southwest
342,52547,VMPSdoBgJuyS9t_x_caTig,"""Lao Laan-Xang Restaurant""",Williamson - Marquette,"""1146 Williamson St""",Madison,WI,53703.0,43.083166,-89.364985,4.5,255,1,Laotian;Restaurants;Thai,asian,other,other,other,between lakes
343,52902,fdX_eu-dCaKsDaK_itNIzQ,"""Tutto Pasta State Street""",Capitol,"""305 State St""",Madison,WI,53703.0,43.0747684,-89.3904622,3.0,155,1,Italian;Restaurants,european,other,other,other,between lakes
344,52969,NXTsT01IVpKYPpa_1L-Rlw,"""Applebee's Neighborhood Grill & Bar""",,"""660 S Whitney Way""",Madison,WI,53711.0,43.0523183,-89.47430809999999,2.0,31,1,Steakhouses;Sports Bars;Bars;American (New);Nightlife;Restaurants;American (Traditional);Burgers,american,american,other,other,southwest
345,53112,wt6SJHPEknFUWjn67_wKoQ,"""El Poblano Mexican Restaurant""",Eastmorland,"""3737 Milwaukee St""",Madison,WI,53714.0,43.097994,-89.320026,4.5,73,1,Mexican;Restaurants,latin american,other,other,other,northeast
346,53310,eab04KSBbf30FqB4cH8erQ,"""Umami Ramen & Dumpling Bar""",Williamson - Marquette,"""923 Williamson St""",Madison,WI,53703.0,43.079822,-89.36867099999998,3.5,324,1,Japanese;Taiwanese;Chinese;Asian Fusion;Restaurants,asian,other,other,other,between lakes
347,53545,NMXig2HCB_sa0E1OCZj-KA,"""Elie's Family Restaurant and Banquet""",Lake Edge,"""4102 Monona Dr""",Madison,WI,53716.0,43.079131,-89.323261,3.5,16,1,Restaurants;American (Traditional),american,american,other,other,northeast
348,53573,-73xAVllMh_O2nEAcGtbvQ,"""Hardee's""",,"""4814 Annamark Dr""",Madison,WI,53704.0,43.132307,-89.300914,3.0,7,1,American (New);Restaurants,american,american,other,other,northeast
349,54107,LZGqCuTxaCbzgjv3N4xnWg,"""Sushi & Hibachi Japanese""",,"""5401 Caddis Bend""",Madison,WI,53711.0,43.01918320000001,-89.4200875,3.5,5,0,Japanese;Restaurants;Food,asian,other,other,other,southwest
350,54440,j1i7s55PmOFzJC3l6O8PiA,"""Hong Kong Station""",Vilas,"""1441 Regent St""",Madison,WI,53711.0,43.067569,-89.41072700000002,3.5,41,1,Restaurants;Chinese;Cantonese,asian,other,other,other,southwest
351,54458,kWItkhjHRuzfC11CP1E0ZQ,"""Lalo's Mexican Restaurant""",Spring Harbor,"""5510 University Ave""",Madison,WI,53705.0,43.0830876,-89.47549620000002,4.0,36,1,Mexican;Restaurants,latin american,other,other,other,southwest
352,54509,jte_XM9Zo7TX86jlKwq5gg,"""Haldi Masala""",,"""7475 Mineral Point Rd""",Madison,WI,53717.0,43.059277,-89.512156,4.5,52,1,Indian;Restaurants,asian,other,other,other,southwest
353,54518,tSzIHI6ioblP1WEQAQNbhw,"""Wasabi Japanese Restaurant & Sushi Bar""",Capitol,"""449 State St""",Madison,WI,53703.0,43.0745126,-89.3933663,3.5,83,1,Sushi Bars;Japanese;Seafood;Restaurants,asian,other,other,other,between lakes
354,54533,9urG14qwHtGRpQQUYY2y9A,"""Original Pancake House""",Spring Harbor,"""5518 University Ave""",Madison,WI,53705.0,43.08336920000001,-89.4759564,4.0,147,1,Breakfast & Brunch;Bakeries;Food;Restaurants,american,american,other,other,southwest
355,54620,3aEASdWGHArGCQH-7don3A,"""Monona Bakery & Eatery""",Lake Edge,"""4544 Monona Dr""",Madison,WI,53716.0,43.07051,-89.3254733,4.5,23,1,Desserts;Restaurants;Bakeries;Breakfast & Brunch;Food,american,american,other,other,northeast
356,54923,Woqed5Fw95J6oEZxIHiBgg,"""Morris Ramen""",Capitol,"""106 King St""",Madison,WI,53703.0,43.07475430979999,-89.3813350797,4.5,114,1,Japanese;Restaurants;Ramen,asian,other,soup,other,between lakes
357,54928,9w18Hgg_UmI18YyVTP_E3Q,"""Fuzzy's Taco Shop""",Sunset Village,"""3519 University Ave""",Madison,WI,53719.0,43.0751082,-89.4476881,3.5,68,0,Restaurants;Mexican,latin american,other,other,other,southwest
358,54984,Hc7tSaIHva8WLyBlPDsEjg,"""Get Some Burritos""",Capitol,"""309 N  Henry St""",Madison,WI,53703.0,43.075186,-89.390129,2.5,21,0,Fast Food;Comfort Food;Food Stands;Mexican;Restaurants,latin american,other,other,comfort,between lakes
359,55024,ewEDv_q-K0fV0FepkHB8sA,"""Tornado Steak House""",Capitol,"""116 S Hamilton St""",Madison,WI,53703.0,43.07243,-89.38434000000002,4.0,416,1,Steakhouses;Restaurants;Seafood;Bars;Italian;Burgers;Nightlife,american,american,other,other,between lakes
360,55550,UzSXgaJjOrtdWATtzgPWqQ,"""Wong's Garden""",Schenk - Atwood,"""2044 Atwood Ave""",Madison,WI,53704.0,43.0925288,-89.3538449,3.5,17,0,Restaurants;Chinese,asian,other,other,other,northeast
361,55600,M8jR5XMgr2jWrs_EYtaAeQ,"""The Original Vientiane Palace""",Vilas,"""1441 Regent St""",Madison,WI,53711.0,43.06769439999999,-89.4107334,4.0,13,0,Restaurants;Thai,asian,other,other,other,southwest
362,55992,3uwz62lHoUqKXDDbwErRfQ,"""Copper Top Restaurant""",,"""5401 W Beltline Hwy""",Madison,WI,53711.0,43.0454124232,-89.47394002040001,3.0,22,1,Restaurants;Breakfast & Brunch;Diners;American (New);American (Traditional),american,american,other,other,southwest
363,56037,ih3ddtApyqb6W3T1mkdrag,"""Panera Bread""",,"""3416 University Ave""",Madison,WI,53705.0,43.075946,-89.446009,3.0,22,1,Sandwiches;Food;Restaurants;Bagels;Soup;Breakfast & Brunch;Salad,american,american,soup,other,southwest
364,56088,BuS11AF9XSHEShscxQEzeg,"""Marigold Kitchen""",Capitol,"""118 S Pinckney St""",Madison,WI,53703.0,43.0741182,-89.3815111,4.0,503,1,Breakfast & Brunch;Restaurants,american,american,other,other,between lakes
365,56276,lbFkq0Ac2nXeeWBCJ0jZRA,"""Dickey's Barbecue Pit""",,"""4833 Annamark Dr, Ste 200""",Madison,WI,53704.0,43.13310300000001,-89.299181,4.0,50,1,Restaurants;Barbeque,other,other,other,other,northeast
366,56317,58c9tCvjkDRONJq8h6NLzg,"""Mexico Lindo""",,"""2001 Zeier Rd""",Madison,WI,53704.0,43.125728,-89.299717,4.5,13,0,Mexican;Restaurants,latin american,other,other,other,northeast
367,56377,Amo5UhXRFce_fegUnFEnMA,"""Laurel Tavern""",Dudgeon-Monroe,"""2505 Monroe St""",Madison,WI,53711.0,43.0578984,-89.42730829999998,3.0,41,1,Restaurants;American (Traditional);Burgers;Sports Bars;Nightlife;Bars,american,american,other,other,southwest
368,57213,nfxPOAs7FxnLZHKBpP6S5A,"""Madtown Burger Company""",Williamson - Marquette,"""607 E Washington Ave""",Madison,WI,53703.0,43.0786699,-89.3783321,2.0,4,0,Burgers;Restaurants,american,american,other,other,between lakes
369,57343,apDt7MWwZVmh_R1t_WVBzw,"""L & J Deli Store""",Capitol,"""447 West Gilman St""",Madison,WI,53703.0,43.0736131,-89.3947782,5.0,3,1,Delis;Latin American;Restaurants;Sandwiches,latin american,other,other,other,between lakes
370,57525,NiBzh0kHusvH5rdnpm7yVw,"""Bandung Indonesian Restaurant""",Williamson - Marquette,"""600 Williamson St, Ste M""",Madison,WI,53703.0,43.076604,-89.3745656,4.0,193,1,Asian Fusion;Thai;Restaurants;Seafood;Indonesian,asian,other,other,other,between lakes
371,57724,xOx-N9G7AteZTnZfVFfNHA,"""Christy's Landing""",,"""2952 Waubesa Ave""",Madison,WI,53711.0,43.006192766400005,-89.3347907211,2.5,23,1,Bars;Nightlife;Restaurants;American (Traditional);Fish & Chips,american,american,other,other,southwest
372,57868,NYf9TKBKPpa1wkA_uwIlfg,"""The Weary Traveler Freehouse""",Willy St,"""1201 Williamson St""",Madison,WI,53703.0,43.0832527245,-89.3643164635,4.0,443,1,Burgers;American (New);Bars;Restaurants;Nightlife,american,american,other,other,between lakes
373,58057,6_YR7epdhDWU_E5Hj4nZrA,"""Taco Heaven""",Capitol,"""320 W Johnson St""",Madison,WI,53703.0,43.0739537,-89.3911446,2.5,6,0,Restaurants;Mexican,latin american,other,other,other,between lakes
374,58227,ecM2lSLuZhxZKQdGZWMOFg,"""New Seoul Korean""",Regent,"""2503 University Ave""",Madison,WI,53705.0,43.0720834,-89.42886800000002,3.5,55,0,Korean;Restaurants,asian,other,other,other,southwest
375,58233,yvqMh9kTv3Kx-tocc0DFBQ,"""Johnson Public House""",Tenney - Lapham,"""908 E Johnson St""",Madison,WI,53703.0,43.084781,-89.37620799999998,4.0,141,1,Bars;Food;Pubs;Coffee & Tea;Breakfast & Brunch;Nightlife;Restaurants,american,american,other,other,between lakes
376,58253,naPGOTVEpRZavvn9-sFg8A,"""Madison Sourdough""",Williamson - Marquette,"""916 Williamson St""",Madison,WI,53703.0,43.080058,-89.369407,4.0,209,1,Food;Bakeries;Local Flavor;Restaurants;Breakfast & Brunch,american,american,other,other,between lakes
377,58286,2-LcaW9vRqBLKe-5Y6ljVA,"""The Pier""",Capitol,"""The Edgewater, 666 Wisconsin Ave""",Madison,WI,53703.0,43.0792775,-89.38982879999998,3.0,3,0,Restaurants;Sandwiches;Nightlife;Bars,american,american,other,other,between lakes
378,58287,Dy99p5bWfr6g0UtlmPjDqg,"""Estrellón""",Capitol,"""313 W Johnson St""",Madison,WI,53703.0,43.074380580799996,-89.3903519958,4.0,126,1,Basque;Tapas Bars;Cafes;Spanish;Restaurants,american,american,other,other,between lakes
379,58301,cMybOpJd352Cb6y9SeVhPw,"""Harvest""",Capitol,"""21 N Pinckney St""",Madison,WI,53703.0,43.0760472,-89.38380529999998,3.5,200,1,Nightlife;Restaurants;Bars;American (New),american,american,other,other,between lakes
380,58907,9h-dDy31vMwnlBoX3A7SSQ,"""Legends Sports Bar & Grill""",,"""439 Grand Canyon Dr""",Madison,WI,53719.0,43.058414,-89.495487,3.0,20,0,Nightlife;American (Traditional);Restaurants;Sports Bars;Bars,american,american,other,other,southwest
381,59082,bCosDkhWzMJupoRV2be-VA,"""South Bay Lounge""",Waunona,"""5404 Raywood Rd""",Madison,WI,53713.0,43.0468733,-89.3547473,3.5,7,0,Restaurants;Bars;Nightlife;American (Traditional);Lounges,american,american,other,other,southwest
382,59309,Tiy_skxHMvNCpyzAIqv6qA,"""Old Chicago""",,"""7202 Mineral Point Rd""",Madison,WI,53717.0,43.0607561,-89.50679190000002,3.0,31,0,Pizza;Restaurants,american,american,other,other,southwest
383,59593,Jrwc8lczFNNXOMolie1amg,"""Highland Espresso Bar""",Capitol,"""45 S Bassett St""",Madison,WI,53703.0,43.0695199,-89.38961379999998,4.5,10,1,Food;Cafes;Sandwiches;Coffee & Tea;Restaurants;Breakfast & Brunch,american,american,other,other,between lakes
384,59836,XmsBtCykUtObXg4Q1mYpvg,"""Graze""",Capitol,"""1 S Pinckney St""",Madison,WI,53703.0,43.075094045,-89.3820914577,4.0,898,1,Restaurants;American (New);Gastropubs,american,american,other,other,between lakes
385,59854,-IoO4qZCdIQNgj2vCt9hqA,"""Chasers Bar & Grille""",Capitol,"""319 W Gorham St""",Madison,WI,53703.0,43.0741778,-89.3919536,3.5,37,1,Restaurants;Sandwiches;Bars;American (New);Burgers;Nightlife,american,american,other,other,between lakes
386,59991,xVpE01l6ZXdEtVf5PkRpDg,"""Julep""",Williamson - Marquette,"""829 E Washington Ave""",Madison,WI,53703.0,43.0810216648,-89.37400635450001,4.0,94,0,Southern;Nightlife;Restaurants;Diners;Bars,american,american,other,comfort,between lakes
387,60108,izzrCdvwa1TT8rBsE7Ch7w,"""Szechuan""",,"""3306 University Ave""",Madison,WI,53705.0,43.0752904,-89.4443184,3.0,5,0,Restaurants;Chinese,asian,other,other,other,southwest
388,60169,aQYLi9BmN0KcLmK4OB_-SA,"""Vientiane Restaurant""",Greenbush,"""626 S Park St""",Madison,WI,53715.0,43.06037020000001,-89.40100140000001,2.5,6,0,Thai;Restaurants,asian,other,other,other,southwest
389,60178,I2BCOAwqJJIfUX-NzPbNjw,"""Calasan""",Wexford,"""745 N High Point Rd""",Madison,WI,53717.0,43.076105,-89.5186896,3.0,8,0,Restaurants;Indonesian,asian,other,other,other,southwest
390,60217,JtJnFY3tThBoxpDMxLFLow,"""Le Petit Croissant""",Summit Woods,"""1310 S Midvale Blvd""",Madison,WI,53711.0,43.0383601531,-89.4519029194,4.0,41,1,Bakeries;Cafes;Food;Restaurants;Sandwiches;Coffee & Tea,american,american,other,other,southwest
391,60253,i60v66vwf1A13YqcIqGD_A,"""Monty's Blue Plate Diner""",Schenk - Atwood,"""2089 Atwood Ave""",Madison,WI,53704.0,43.09242,-89.3518969,4.0,454,1,Restaurants;American (Traditional);Diners,american,american,other,other,northeast
392,60385,rck304cyCwAxQbUAOuuMwg,"""Chili's""",,"""4344 E Towne Blvd""",Madison,WI,53704.0,43.1266792,-89.3087635,3.0,26,1,American (Traditional);Nightlife;Bars;American (New);Restaurants;Tex-Mex,american,american,other,other,northeast
393,60571,aiI4CxuCeIj_BnGaJyU1dg,"""The Blue Marlin""",Capitol,"""101 N Hamilton St""",Madison,WI,53703.0,43.0768864,-89.38389740000002,3.5,47,0,Seafood;Restaurants,american,american,other,other,between lakes
394,60802,Sh_c-UZ8Tk_H1porVieNmA,"""Canteen""",Capitol,"""111 S Hamilton St""",Madison,WI,53703.0,43.072664,-89.3840056,4.0,91,1,Tacos;Bars;Nightlife;Restaurants;Mexican;Cocktail Bars,latin american,other,other,other,between lakes
395,60971,u84eyOBILlFQIc8fMFCoig,"""Jason's Deli""",,"""7349 Mineral Point Rd""",Madison,WI,53717.0,43.060136668599995,-89.50886789270002,3.5,36,1,Sandwiches;Delis;Vegetarian;Salad;Restaurants,american,american,other,other,southwest
396,61437,px2hJjx46o5OoTud_AdUHw,"""Copps Food Center""",,"""620 S Whitney Way""",Madison,WI,53711.0,43.0525385,-89.47594029999998,3.0,10,0,Grocery;Specialty Food;Delis;Meat Shops;Restaurants;Beer;Wine & Spirits;Food;Health Markets,american,american,other,other,southwest
397,61466,1a3Pkkwb7yB_vmxgKwmqXw,"""Fresco""",Capitol,"""227 State St""",Madison,WI,53703.0,43.0743124,-89.3889671,4.0,172,1,American (New);Restaurants,american,american,other,other,between lakes
398,61608,aLZTOa5e2ON9mmDQcw6GtQ,"""Pancheros Mexican Grill""",,"""402 S Gammon Rd""",Madison,WI,53719.0,43.06017473439999,-89.5034033688,2.5,19,1,Mexican;Restaurants,latin american,other,other,other,southwest
399,61895,JexI9opGP2n_Xv6IKnN0Bg,"""Domino's Pizza""",Capitol,"""409 W Gorham St""",Madison,WI,53703.0,43.07357460000001,-89.3929228,2.5,17,1,Chicken Wings;Sandwiches;Restaurants;Pizza,american,american,other,comfort,between lakes
400,62000,jaoFwU5mqxtw2JpZrM73Yg,"""Osaka House""",Capitol,"""505 State St""",Madison,WI,53703.0,43.0746726,-89.39396509999997,2.5,34,1,Japanese;Restaurants,asian,other,other,other,between lakes
401,62071,6NWSeAEufOHDklHbg4PAww,"""Hail Mary Sports Grill""",Capitol,"""401 E Washington Ave""",Madison,WI,53703.0,43.07732,-89.3799,3.5,19,1,Bars;Chicken Wings;Nightlife;Italian;Restaurants;Sports Bars;American (New),european,other,other,comfort,between lakes
402,62130,tr7wv-dDSQBdMzEqEJILQA,"""Cuco's Mexican Fusion""",Capitol,"""225 King St""",Madison,WI,53703.0,43.0744019,-89.379518,3.5,7,0,Cocktail Bars;Bars;Mexican;Restaurants;Nightlife;Sushi Bars,asian,other,other,other,between lakes
403,62345,9BohUwW-fTfcpiBT782Fkg,"""Which Wich""",Capitol,"""411 State St""",Madison,WI,53703.0,43.074611,-89.3923329,4.0,21,1,Sandwiches;Restaurants,american,american,other,other,between lakes
404,62451,_j0xNyOAtLI7iRF4GStBgA,"""Metcalfe's Market""",,"""7455 Mineral Point Rd""",Madison,WI,53717.0,43.0580291683,-89.5112173356,4.0,30,1,Beer;Wine & Spirits;Grocery;Restaurants;Cafes;Food,american,american,other,other,southwest
405,62646,DCab_cz7nDDW-IPsnKGb_A,"""Double 10""",,"""3306 University Ave""",Madison,WI,53705.0,43.0756343,-89.44463509999999,4.0,67,0,Restaurants;Chinese;Food Delivery Services;Food,asian,other,other,other,southwest
406,62831,4y8KM5Hq0HOm6M0w7O-m4g,"""Madison Food Explorers""",Capitol,"""2406 Upham St""",Madison,WI,53704.0,43.0716921184,-89.3809596058,5.0,13,1,Local Flavor;Bakeries;Food;Restaurants;Party & Event Planning;Event Planning & Services;Tours;Hotels & Travel;American (Traditional),american,american,other,other,northeast
407,62994,GEL7svZLFqx9NWq3aOtz_Q,"""Pita Pit""",Capitol,"""449 State Street B/L3""",Madison,WI,53703.0,43.0745126,-89.3933663,3.5,30,1,American (New);Mediterranean;Restaurants;Fast Food;Sandwiches,american,american,other,other,between lakes
408,63048,H8NK_pWGq4i3L92ZpaUaGg,"""Cancun""",,"""704 S Whitney Way""",Madison,WI,53711.0,43.04954710000001,-89.47407709999997,3.0,18,0,Mexican;Restaurants,latin american,other,other,other,southwest
409,63161,oSrTdvRGrJ24ofcquIFoPA,"""Takumi Japanese Restaurant""",,"""4222 E Towne Blvd""",Madison,WI,53704.0,43.12485637100001,-89.3101472672,4.0,217,1,Japanese;Restaurants;Sushi Bars,asian,other,other,other,northeast
410,63386,nnGqETrosXjIcqP4CFUK8A,"""Sundown Saloon""",Rolling Meadows,"""57 S Stoughton Rd""",Madison,WI,53714.0,43.0970739,-89.3147771,2.5,7,1,Bars;Nightlife;Hair Salons;American (Traditional);Beer Bar;Restaurants;Beauty & Spas,american,american,other,other,northeast
411,63475,4r9BwC-nkDRMXEIy_bqNbg,"""Dobhan's Kitchen""",Schenk - Atwood,"""2110 Atwood Ave""",Madison,WI,53704.0,43.0929786,-89.3516285,4.0,73,1,Breakfast & Brunch;Restaurants;Himalayan/Nepalese;Asian Fusion,asian,other,other,other,northeast
412,63595,-D9NFU_SZpp5J7VCSsPp1Q,"""Mirch Masala""",Capitol,"""449 State St""",Madison,WI,53703.0,43.074475,-89.393396,4.0,49,1,Indian;Himalayan/Nepalese;Restaurants,asian,other,other,other,between lakes
413,63670,RGLC87HVaASIYLxh2RL4hg,"""OM Indian Fusion Cuisine""",Hawthorne,"""3579 E Washington Ave""",Madison,WI,53704.0,43.1154886,-89.3249625,4.0,100,1,Asian Fusion;Indian;Vegetarian;Restaurants,asian,other,other,other,northeast
414,63706,BXQKPvzAFDOOXDQzxIU6RA,"""Fat Sandwich Company""",Capitol,"""555 State St""",Madison,WI,53703.0,43.0748766,-89.3953986,2.0,14,0,Sandwiches;Restaurants,american,american,other,other,between lakes
